HistoricalCode,BfsCode,Name,CantonId,Canton,DistrictId,District,FUA2014,DEGURB2021,FUA2021,GCITIES2021,STREG2022,DEGURB2011,GCITIES2011,REGCH,AGKG2020,STADTE2020,STGD2020,RSC2020,SPRGEB2020,AGKSA2020,AGGL2020,AGGLGK2020,MONT2019,STALAN2020,GDETYP2020_9,GDETYP2020_25,GBAE2018,BAE2018
14841,5663,Bussy-sur-Moudon,22,Vaud,10274,District de la Broye-Vully,5586960,3,5586960,0,9,3,0,1,0,0,0,0,2,0,0,0,0,3,32,325,2,2024
14842,5854,Burtigny,22,Vaud,10280,District de Nyon,6621960,3,6621960,0,9,3,0,1,6621810,0,0,4,2,6621910,6621,1,0,3,23,237,1,1014
14843,5552,Bullet,22,Vaud,10276,District du Jura-Nord vaudois,0,3,0,0,9,3,0,1,0,0,0,0,2,0,0,0,1,3,33,338,2,2030
14844,5623,Buchillon,22,Vaud,10279,District de Morges,5586960,2,5586960,0,9,2,0,1,0,0,0,5,2,0,0,0,0,2,21,217,2,2021
14845,5841,Château-d'Oex,22,Vaud,10282,District de la Riviera-Pays-d'Enhaut,0,3,0,0,9,3,0,1,0,0,0,0,2,0,0,0,1,2,31,317,9,9010
14846,5882,Chardonne,22,Vaud,10282,District de la Riviera-Pays-d'Enhaut,5586960,2,5586960,0,9,2,0,1,5890801,0,0,2,2,5890910,5890,4,1,1,12,123,2,2050
14848,5553,Champagne,22,Vaud,10276,District du Jura-Nord vaudois,0,3,0,0,9,3,0,1,0,0,0,5,2,0,0,0,0,2,22,226,2,2030
14852,5812,Champtauroz,22,Vaud,10274,District de la Broye-Vully,0,3,0,0,9,3,0,1,0,0,0,0,2,0,0,0,0,3,32,325,4,4010
14853,5475,Chavannes-le-Veyron,22,Vaud,10279,District de Morges,5586960,3,5586960,0,9,3,0,1,0,0,0,5,2,0,0,0,0,3,23,235,2,2022
14854,5481,Dizy,22,Vaud,10279,District de Morges,5586960,3,5586960,0,9,3,0,1,5586810,0,0,4,2,5586910,5586,2,0,3,23,236,2,2022
14856,5665,Chavannes-sur-Moudon,22,Vaud,10274,District de la Broye-Vully,5586960,3,5586960,0,9,3,0,1,0,0,0,0,2,0,0,0,0,3,32,325,2,2024
14857,5907,Chavannes-le-Chêne,22,Vaud,10276,District du Jura-Nord vaudois,5586960,3,0,0,9,3,0,1,0,0,0,0,2,0,0,0,0,3,32,327,2,2030
14858,5708,Chavannes-des-Bois,22,Vaud,10280,District de Nyon,6621960,2,6621960,0,9,3,0,1,6621810,0,0,4,2,6621910,6621,1,0,3,23,237,1,1013
14859,5707,Chavannes-de-Bogis,22,Vaud,10280,District de Nyon,6621960,2,6621960,0,9,2,0,1,6621801,0,0,3,2,6621910,6621,1,0,1,11,112,1,1013
14860,5627,Chavannes-près-Renens,22,Vaud,10281,District de l'Ouest lausannois,5586960,1,5586960,5586950,9,1,5586950,1,5586801,0,0,2,2,5586910,5586,2,0,1,11,113,2,2022
14862,5908,Chêne-Pâquier,22,Vaud,10276,District du Jura-Nord vaudois,0,3,0,0,9,3,0,1,0,0,0,0,2,0,0,0,0,3,32,326,2,2030
14864,5904,Chamblon,22,Vaud,10276,District du Jura-Nord vaudois,0,2,5586960,0,9,2,0,1,5938810,0,0,4,2,5938910,5938,5,0,2,22,227,2,2030
14866,5764,Vallorbe,22,Vaud,10276,District du Jura-Nord vaudois,5586960,3,5586960,0,9,3,0,1,0,0,0,0,2,0,0,0,1,2,31,316,2,2010
14868,5763,Valeyres-sous-Rances,22,Vaud,10276,District du Jura-Nord vaudois,5586960,3,5586960,0,9,3,0,1,0,0,0,5,2,0,0,0,0,3,23,236,2,2030
14869,5933,Valeyres-sous-Montagny,22,Vaud,10276,District du Jura-Nord vaudois,0,2,0,0,9,2,0,1,5938801,0,0,2,2,5938910,5938,5,0,1,13,137,2,2030
14870,5932,Ursins,22,Vaud,10276,District du Jura-Nord vaudois,5586960,3,5586960,0,9,3,0,1,5938810,0,0,4,2,5938910,5938,5,0,3,23,235,2,2030
14871,5934,Valeyres-sous-Ursins,22,Vaud,10276,District du Jura-Nord vaudois,0,3,5586960,0,9,3,0,1,5938810,0,0,4,2,5938910,5938,5,0,3,23,235,2,2030
14872,5890,Vevey,22,Vaud,10282,District de la Riviera-Pays-d'Enhaut,5586960,1,5586960,5886950,9,2,0,1,5890801,1,5890,1,2,5890901,5890,4,1,1,12,121,2,2050
14873,5765,Vaulion,22,Vaud,10276,District du Jura-Nord vaudois,5586960,3,5586960,0,9,3,0,1,0,0,0,0,2,0,0,0,1,3,32,325,2,2010
14874,5650,Vaux-sur-Morges,22,Vaud,10279,District de Morges,5586960,3,5586960,0,9,3,0,1,5586810,0,0,4,2,5586910,5586,2,0,3,23,237,2,2022
14876,5891,Veytaux,22,Vaud,10282,District de la Riviera-Pays-d'Enhaut,5586960,2,5586960,0,9,2,0,1,5890801,0,0,2,2,5890910,5890,4,1,1,12,123,2,2050
14877,5827,Trey,22,Vaud,10274,District de la Broye-Vully,0,3,0,0,9,3,0,1,0,0,0,0,2,0,0,0,0,3,32,325,4,4010
14878,5931,Treycovagnes,22,Vaud,10276,District du Jura-Nord vaudois,0,2,5586960,0,9,2,0,1,5938810,0,0,4,2,5938910,5938,5,0,2,22,226,2,2030
14879,5730,Trélex,22,Vaud,10280,District de Nyon,6621960,2,6621960,0,9,2,0,1,6621810,0,0,4,2,6621910,6621,1,0,2,22,227,1,1014
14880,5649,Tolochenaz,22,Vaud,10279,District de Morges,5586960,2,5586960,0,9,2,0,1,5586801,0,0,2,2,5586910,5586,2,0,1,11,112,2,2022
14881,5828,Treytorrens (Payerne),22,Vaud,10274,District de la Broye-Vully,5586960,3,0,0,9,3,0,1,0,0,0,0,2,0,0,0,0,3,32,325,4,4010
14882,5652,Villars-sous-Yens,22,Vaud,10279,District de Morges,5586960,2,5586960,0,9,2,0,1,5586810,0,0,4,2,5586910,5586,2,0,3,23,235,2,2022
14883,5935,Villars-Epeney,22,Vaud,10276,District du Jura-Nord vaudois,0,3,0,0,9,3,0,1,5938810,0,0,4,2,5938910,5938,5,0,3,23,235,2,2030
14885,5651,Villars-Sainte-Croix,22,Vaud,10281,District de l'Ouest lausannois,5586960,2,5586960,0,9,2,0,1,5586801,0,0,2,2,5586910,5586,2,0,1,11,112,2,2022
14887,5537,Villars-le-Terroir,22,Vaud,10275,District du Gros-de-Vaud,5586960,2,5586960,0,9,2,0,1,5586810,0,0,4,2,5586910,5586,2,0,2,22,227,2,2023
14888,5690,Villars-le-Comte,22,Vaud,10274,District de la Broye-Vully,5586960,3,5586960,0,9,3,0,1,0,0,0,0,2,0,0,0,0,3,32,325,2,2023
14892,5732,Vich,22,Vaud,10280,District de Nyon,6621960,2,6621960,0,9,2,0,1,6621801,0,0,3,2,6621910,6621,1,0,1,11,113,1,1014
14894,5862,Tartegnin,22,Vaud,10280,District de Nyon,6621960,3,6621960,0,9,3,0,1,0,0,0,5,2,0,0,0,0,2,22,227,1,1014
14896,5929,Suchy,22,Vaud,10276,District du Jura-Nord vaudois,5586960,3,5586960,0,9,3,0,1,0,0,0,5,2,0,0,0,0,3,23,237,2,2030
14897,5729,Tannay,22,Vaud,10280,District de Nyon,6621960,2,6621960,0,9,2,0,1,6621801,0,0,3,2,6621910,6621,1,0,1,11,113,1,1013
14898,5688,Syens,22,Vaud,10274,District de la Broye-Vully,5586960,3,5586960,0,9,3,0,1,5586810,0,0,4,2,5586910,5586,2,0,3,23,236,2,2024
14899,5930,Suscévaz,22,Vaud,10276,District du Jura-Nord vaudois,0,3,5586960,0,9,3,0,1,0,0,0,5,2,0,0,0,0,3,23,235,2,2030
14900,5501,Sullens,22,Vaud,10275,District du Gros-de-Vaud,5586960,2,5586960,0,9,3,0,1,5586810,0,0,4,2,5586910,5586,2,0,3,23,236,2,2023
14901,5654,Vullierens,22,Vaud,10279,District de Morges,5586960,3,5586960,0,9,3,0,1,5586810,0,0,4,2,5586910,5586,2,0,3,23,236,2,2022
14902,5803,Vulliens,22,Vaud,10274,District de la Broye-Vully,5586960,3,5586960,0,9,3,0,1,5586810,0,0,4,2,5586910,5586,2,0,3,23,235,2,2024
14903,5766,Vuiteboeuf,22,Vaud,10276,District du Jura-Nord vaudois,0,3,0,0,9,3,0,1,0,0,0,5,2,0,0,0,0,3,23,237,2,2030
14906,5937,Vugelles-La Mothe,22,Vaud,10276,District du Jura-Nord vaudois,0,3,0,0,9,3,0,1,0,0,0,5,2,0,0,0,1,3,23,235,2,2030
14907,5653,Vufflens-le-Château,22,Vaud,10279,District de Morges,5586960,2,5586960,0,9,2,0,1,5586810,0,0,4,2,5586910,5586,2,0,2,22,227,2,2022
14908,5503,Vufflens-la-Ville,22,Vaud,10275,District du Gros-de-Vaud,5586960,2,5586960,0,9,2,0,1,5586810,0,0,4,2,5586910,5586,2,0,2,22,227,2,2022
14909,5692,Vucherens,22,Vaud,10274,District de la Broye-Vully,5586960,3,5586960,0,9,3,0,1,5586810,0,0,4,2,5586910,5586,2,0,3,23,237,2,2024
14910,5539,Vuarrens,22,Vaud,10275,District du Gros-de-Vaud,5586960,3,5586960,0,9,3,0,1,5586810,0,0,4,2,5586910,5586,2,0,3,23,237,2,2023
14911,5415,Yvorne,22,Vaud,10273,District d'Aigle,0,2,5586960,0,9,2,0,1,0,0,0,0,2,0,0,0,1,3,32,325,2,2060
14912,5939,Yvonand,22,Vaud,10276,District du Jura-Nord vaudois,0,3,0,0,9,3,0,1,5938810,0,0,4,2,5938910,5938,5,0,2,22,227,2,2030
14913,5655,Yens,22,Vaud,10279,District de Morges,5586960,2,5586960,0,9,2,0,1,5586810,0,0,4,2,5586910,5586,2,0,3,23,237,2,2021
14914,5414,Villeneuve (VD),22,Vaud,10273,District d'Aigle,0,2,5586960,0,9,2,0,1,0,0,0,6,2,0,95414,0,1,1,13,136,2,2050
14916,5863,Vinzel,22,Vaud,10280,District de Nyon,6621960,2,6621960,0,9,3,0,1,6621810,0,0,4,2,6621910,6621,1,0,2,22,227,1,1014
14918,5049,Blenio,21,Ticino,10006,Distretto di Blenio,0,3,0,0,12,3,0,7,0,0,0,0,3,0,0,0,1,3,33,338,13,13030
14919,5310,Cevio,21,Ticino,10042,Distretto di Vallemaggia,0,3,0,0,12,3,0,7,0,0,0,0,3,0,0,0,1,3,33,338,13,13020
14925,3340,Rapperswil-Jona,17,St. Gallen,10270,Wahlkreis See-Gaster,261960,2,261960,0,3,2,0,5,3336801,1,3340,1,1,3336901,3336,5,0,1,13,137,12,12038
14927,6288,Saas-Almagell,23,Valais / Wallis,10180,Bezirk Visp,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,3,33,334,7,7080
14928,6289,Saas-Balen,23,Valais / Wallis,10180,Bezirk Visp,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,3,33,338,7,7080
14929,6290,Saas-Fee,23,Valais / Wallis,10180,Bezirk Visp,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,2,31,314,7,7080
14930,6291,Saas-Grund,23,Valais / Wallis,10180,Bezirk Visp,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,3,33,334,7,7080
14938,5226,Capriasca,21,Ticino,10003,Distretto di Lugano,5192960,2,5192960,0,12,2,0,7,5192810,0,0,4,3,5192910,5192,3,1,2,21,217,14,14010
14939,5151,Bioggio,21,Ticino,10003,Distretto di Lugano,5192960,2,5192960,0,12,2,0,7,5192801,0,0,2,3,5192910,5192,3,1,1,12,122,14,14010
14940,5324,Avegno Gordevio,21,Ticino,10042,Distretto di Vallemaggia,0,3,0,0,12,3,0,7,5113810,0,0,4,3,5113910,5113,4,1,3,23,237,13,13020
14948,2920,Thayngen,14,Schaffhausen,10090,Bezirk Reiat,0,2,0,0,2,3,0,5,2939810,0,0,4,1,2939910,2939,4,0,2,21,216,12,12020
14949,2939,Schaffhausen,14,Schaffhausen,10089,Bezirk Schaffhausen,0,2,261960,0,2,2,0,5,2939801,1,2939,1,1,2939901,2939,4,0,1,12,121,12,12020
14958,6076,Obergoms,23,Valais / Wallis,10032,Bezirk Goms,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,3,33,334,7,7090
14959,6118,Gampel-Bratsch,23,Valais / Wallis,10030,Bezirk Leuk,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,2,31,317,7,7060
14960,6203,Mörel-Filet,23,Valais / Wallis,10125,Bezirk Raron,0,3,0,0,11,3,0,1,6002810,0,0,4,1,6002910,6002,5,1,3,23,236,7,7090
14961,6204,Steg-Hohtenn,23,Valais / Wallis,10125,Bezirk Raron,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,2,31,316,7,7060
14962,6252,Anniviers,23,Valais / Wallis,10178,District de Sierre,0,3,0,0,11,3,0,1,0,0,0,0,2,0,0,0,1,3,33,334,7,7050
14965,6808,Clos du Doubs,26,Jura,10226,District de Porrentruy,0,3,0,0,8,3,0,2,0,0,0,0,2,0,0,0,1,3,33,338,5,5010
14966,6757,Saignelégier,26,Jura,10225,District des Franches-Montagnes,0,3,0,0,8,3,0,2,0,0,0,0,2,0,0,0,1,2,31,316,3,3040
14967,6751,Montfaucon,26,Jura,10225,District des Franches-Montagnes,0,3,0,0,8,3,0,2,0,0,0,0,2,0,0,0,1,3,33,335,3,3040
14968,6753,Muriaux,26,Jura,10225,District des Franches-Montagnes,0,3,0,0,8,3,0,2,0,0,0,0,2,0,0,0,1,3,33,335,3,3040
14969,6810,La Baroche,26,Jura,10226,District de Porrentruy,0,3,0,0,8,3,0,2,0,0,0,0,2,0,0,0,0,3,33,338,5,5010
14970,6807,Basse-Allaine,26,Jura,10226,District de Porrentruy,0,3,0,0,8,3,0,2,0,0,0,0,2,0,0,0,0,3,33,338,5,5010
14973,5397,Centovalli,21,Ticino,10004,Distretto di Locarno,0,3,0,0,12,3,0,7,5113810,0,0,4,3,5113910,5113,4,1,2,22,227,13,13020
14974,5269,Breggia,21,Ticino,10002,Distretto di Mendrisio,5192960,2,5250960,0,12,2,0,7,5250810,0,0,4,3,5250910,5250,4,1,2,22,227,14,14020
14978,756,Twann-Tüscherz,2,Bern / Berne,10284,Verwaltungskreis Biel/Bienne,371960,3,371960,0,8,3,0,2,371810,0,0,4,1,371910,371,3,1,3,23,237,5,5030
14995,301,Aarberg,2,Bern / Berne,10285,Verwaltungskreis Seeland,351960,2,351960,0,8,2,0,2,0,0,0,5,1,0,0,0,0,2,21,217,5,5030
14996,302,Bargen (BE),2,Bern / Berne,10285,Verwaltungskreis Seeland,351960,2,351960,0,8,2,0,2,0,0,0,5,1,0,0,0,0,2,21,216,5,5030
14997,303,Grossaffoltern,2,Bern / Berne,10285,Verwaltungskreis Seeland,351960,2,351960,0,8,3,0,2,351810,0,0,4,1,351910,351,2,0,2,22,226,5,5030
14999,305,Kappelen,2,Bern / Berne,10285,Verwaltungskreis Seeland,351960,2,351960,0,8,2,0,2,0,0,0,5,1,0,0,0,0,2,22,226,5,5030
15001,307,Meikirch,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,3,351960,0,6,3,0,2,351810,0,0,4,1,351910,351,2,0,3,23,237,6,6012
15003,309,Radelfingen,2,Bern / Berne,10285,Verwaltungskreis Seeland,351960,3,351960,0,8,3,0,2,351810,0,0,4,1,351910,351,2,0,3,23,235,6,6012
15005,311,Schüpfen,2,Bern / Berne,10285,Verwaltungskreis Seeland,351960,3,351960,0,8,3,0,2,351810,0,0,4,1,351910,351,2,0,2,22,227,6,6014
15006,312,Seedorf (BE),2,Bern / Berne,10285,Verwaltungskreis Seeland,351960,3,351960,0,8,3,0,2,0,0,0,0,1,0,0,0,0,3,32,327,5,5030
15007,321,Aarwangen,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,0,1,0,0,0,0,3,32,326,10,10010
15008,322,Auswil,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,10,10010
15009,323,Bannwil,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,327,10,10010
15010,324,Bleienbach,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,326,10,10010
15011,325,Busswil bei Melchnau,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,10,10010
15012,326,Gondiswil,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,10,10010
15015,331,Lotzwil,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,6,1,0,90329,0,0,1,13,136,10,10010
15017,333,Melchnau,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,327,10,10010
15019,335,Oeschenbach,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,10,10010
15020,336,Reisiswil,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,10,10010
15021,337,Roggwil (BE),2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,0,1,0,0,0,0,3,32,326,10,10010
15022,338,Rohrbach,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,326,10,10010
15023,339,Rohrbachgraben,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,10,10010
15024,340,Rütschelen,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,10,10010
15025,341,Schwarzhäusern,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,0,1,0,0,0,0,3,32,327,10,10010
15026,342,Thunstetten,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,0,1,0,0,0,0,3,32,326,10,10010
15027,344,Ursenbach,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,326,10,10010
15028,345,Wynau,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,0,1,0,0,0,0,3,32,327,10,10010
15029,351,Bern,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,1,351960,351950,6,1,351950,2,351801,1,351,1,1,351901,351,2,0,1,11,111,6,6012
15030,352,Bolligen,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,1,351960,351950,6,1,351950,2,351801,0,0,2,1,351910,351,2,0,1,11,113,6,6012
15031,353,Bremgarten bei Bern,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,1,351960,351950,6,1,351950,2,351801,0,0,2,1,351910,351,2,0,1,11,113,6,6012
15032,354,Kirchlindach,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,2,351960,0,6,2,0,2,351810,0,0,4,1,351910,351,2,0,2,22,227,6,6012
15033,355,Köniz,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,1,351960,351950,6,1,351950,2,351801,1,355,2,1,351910,351,2,0,1,11,113,6,6012
15034,356,Muri bei Bern,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,1,351960,351950,6,1,351950,2,351801,1,356,2,1,351910,351,2,0,1,11,112,6,6012
15035,357,Oberbalm,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,3,351960,0,6,3,0,2,351810,0,0,4,1,351910,351,2,0,3,23,235,6,6013
15036,358,Stettlen,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,2,351960,0,6,2,0,2,351801,0,0,2,1,351910,351,2,0,1,11,113,6,6012
15037,359,Vechigen,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,2,351960,0,6,2,0,2,351801,0,0,2,1,351910,351,2,0,1,11,113,6,6012
15038,360,Wohlen bei Bern,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,2,351960,0,6,2,0,2,351810,0,0,4,1,351910,351,2,0,2,22,227,6,6012
15039,361,Zollikofen,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,2,351960,0,6,2,0,2,351801,1,361,2,1,351910,351,2,0,1,11,112,6,6014
15040,362,Ittigen,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,1,351960,351950,6,1,351950,2,351801,1,362,2,1,351910,351,2,0,1,11,112,6,6012
15041,363,Ostermundigen,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,1,351960,351950,6,1,351950,2,351801,1,363,2,1,351910,351,2,0,1,11,113,6,6012
15042,371,Biel/Bienne,2,Bern / Berne,10284,Verwaltungskreis Biel/Bienne,371960,1,371960,371950,8,1,371950,2,371801,1,371,1,1,371901,371,3,0,1,12,121,5,5030
15043,372,Evilard,2,Bern / Berne,10284,Verwaltungskreis Biel/Bienne,371960,2,371960,0,8,2,0,2,371801,0,0,2,1,371910,371,3,1,1,12,123,5,5030
15044,381,Arch,2,Bern / Berne,10285,Verwaltungskreis Seeland,0,3,0,0,8,3,0,2,0,0,0,5,1,0,0,0,0,2,22,226,5,5060
15045,382,Büetigen,2,Bern / Berne,10285,Verwaltungskreis Seeland,371960,2,371960,0,8,2,0,2,0,0,0,5,1,0,0,0,0,2,22,226,5,5030
15046,383,Büren an der Aare,2,Bern / Berne,10285,Verwaltungskreis Seeland,0,3,0,0,8,3,0,2,0,0,0,0,1,0,0,0,0,2,31,316,5,5030
15048,385,Diessbach bei Büren,2,Bern / Berne,10285,Verwaltungskreis Seeland,371960,2,371960,0,8,2,0,2,0,0,0,0,1,0,0,0,0,3,32,325,5,5030
15049,386,Dotzigen,2,Bern / Berne,10285,Verwaltungskreis Seeland,371960,2,371960,0,8,2,0,2,0,0,0,5,1,0,0,0,0,2,22,227,5,5030
15050,387,Lengnau (BE),2,Bern / Berne,10284,Verwaltungskreis Biel/Bienne,371960,2,371960,0,8,2,0,2,2546801,0,0,2,1,2546910,2546,5,0,1,13,136,5,5030
15051,388,Leuzigen,2,Bern / Berne,10285,Verwaltungskreis Seeland,0,3,0,0,8,3,0,2,0,0,0,5,1,0,0,0,0,3,23,235,5,5060
15052,389,Meienried,2,Bern / Berne,10285,Verwaltungskreis Seeland,371960,3,371960,0,8,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,5,5030
15053,390,Meinisberg,2,Bern / Berne,10284,Verwaltungskreis Biel/Bienne,371960,2,371960,0,8,2,0,2,371810,0,0,4,1,371910,371,3,0,3,23,237,5,5030
15054,391,Oberwil bei Büren,2,Bern / Berne,10285,Verwaltungskreis Seeland,351960,3,0,0,8,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,5,5030
15055,392,Pieterlen,2,Bern / Berne,10284,Verwaltungskreis Biel/Bienne,371960,2,371960,0,8,2,0,2,371810,0,0,4,1,371910,371,3,0,2,22,226,5,5030
15056,393,Rüti bei Büren,2,Bern / Berne,10285,Verwaltungskreis Seeland,0,3,0,0,8,3,0,2,0,0,0,5,1,0,0,0,0,3,23,237,5,5030
15057,394,Wengi,2,Bern / Berne,10285,Verwaltungskreis Seeland,351960,3,351960,0,8,3,0,2,0,0,0,5,1,0,0,0,0,3,23,235,5,5030
15058,401,Aefligen,2,Bern / Berne,10287,Verwaltungskreis Emmental,351960,2,351960,0,6,2,0,2,0,0,0,6,1,0,90412,0,0,1,13,136,6,6020
15059,402,Alchenstorf,2,Bern / Berne,10287,Verwaltungskreis Emmental,0,3,351960,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,6,6020
15060,403,Bäriswil,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,2,351960,0,6,2,0,2,351810,0,0,4,1,351910,351,2,0,2,22,227,6,6014
15061,404,Burgdorf,2,Bern / Berne,10287,Verwaltungskreis Emmental,351960,2,351960,0,6,2,0,2,404801,1,404,1,1,404901,404,5,0,1,13,137,6,6020
15063,406,Hasle bei Burgdorf,2,Bern / Berne,10287,Verwaltungskreis Emmental,351960,2,351960,0,6,2,0,2,0,0,0,5,1,0,0,0,0,2,22,227,6,6020
15064,407,Heimiswil,2,Bern / Berne,10287,Verwaltungskreis Emmental,0,3,0,0,6,3,0,2,404810,0,0,4,1,404910,404,5,0,3,23,235,6,6020
15065,408,Hellsau,2,Bern / Berne,10287,Verwaltungskreis Emmental,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,326,6,6020
15067,410,Höchstetten,2,Bern / Berne,10287,Verwaltungskreis Emmental,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,6,6020
15068,411,Kernenried,2,Bern / Berne,10287,Verwaltungskreis Emmental,351960,3,351960,0,6,3,0,2,0,0,0,5,1,0,0,0,0,3,23,237,6,6020
15069,412,Kirchberg (BE),2,Bern / Berne,10287,Verwaltungskreis Emmental,351960,2,351960,0,6,2,0,2,0,0,0,6,1,0,90412,0,0,1,13,136,6,6020
15070,413,Koppigen,2,Bern / Berne,10287,Verwaltungskreis Emmental,0,3,351960,0,6,3,0,2,0,0,0,5,1,0,0,0,0,2,22,227,6,6020
15071,414,Krauchthal,2,Bern / Berne,10287,Verwaltungskreis Emmental,351960,3,351960,0,6,3,0,2,351810,0,0,4,1,351910,351,2,0,3,23,237,6,6020
15072,415,Lyssach,2,Bern / Berne,10287,Verwaltungskreis Emmental,351960,2,351960,0,6,2,0,2,0,0,0,5,1,0,0,0,0,2,22,227,6,6020
15075,418,Oberburg,2,Bern / Berne,10287,Verwaltungskreis Emmental,351960,2,351960,0,6,2,0,2,404801,0,0,2,1,404910,404,5,0,1,13,137,6,6020
15077,420,Rüdtligen-Alchenflüh,2,Bern / Berne,10287,Verwaltungskreis Emmental,351960,2,351960,0,6,2,0,2,0,0,0,6,1,0,90412,0,0,1,13,136,6,6020
15078,421,Rumendingen,2,Bern / Berne,10287,Verwaltungskreis Emmental,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,327,6,6020
15079,422,Rüti bei Lyssach,2,Bern / Berne,10287,Verwaltungskreis Emmental,351960,3,351960,0,6,3,0,2,0,0,0,5,1,0,0,0,0,3,23,235,6,6020
15080,423,Willadingen,2,Bern / Berne,10287,Verwaltungskreis Emmental,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,6,6020
15081,424,Wynigen,2,Bern / Berne,10287,Verwaltungskreis Emmental,0,3,0,0,6,3,0,2,0,0,0,5,1,0,0,0,0,3,23,235,6,6020
15082,431,Corgémont,2,Bern / Berne,10283,Arrondissement administratif Jura bernois,371960,3,371960,0,8,3,0,2,0,0,0,0,2,0,0,0,1,3,32,327,5,5020
15083,432,Cormoret,2,Bern / Berne,10283,Arrondissement administratif Jura bernois,0,3,0,0,8,3,0,2,0,0,0,0,2,0,0,0,1,3,32,327,3,3020
15084,433,Cortébert,2,Bern / Berne,10283,Arrondissement administratif Jura bernois,371960,3,371960,0,8,3,0,2,0,0,0,0,2,0,0,0,1,3,32,327,3,3020
